date,symbol,marketcapname,sector
10-01-2023,SCHNEIDER,Midcap,FMCG
11-01-2023,CGPOWER,Largecap,FMCG
11-01-2023,IOC,Largecap,Industrials
11-01-2023,SCHNEIDER,Midcap,FMCG
12-01-2023,MARKSANS,Midcap,Pharmaceuticals
12-01-2023,RATEGAIN,Midcap,I.T
12-01-2023,PNCINFRA,Midcap,Realty
13-01-2023,CGPOWER,Largecap,FMCG
13-01-2023,CIEINDIA,Midcap,Industrials
18-01-2023,HINDZINC,Largecap,Metals
18-01-2023,SURYAROSNI,Midcap,Metals
18-01-2023,HINDCOPPER,Midcap,Metals
18-01-2023,OIL,Largecap,Oils
19-01-2023,HINDZINC,Largecap,Metals
19-01-2023,SURYAROSNI,Midcap,Metals
19-01-2023,SWANENERGY,Midcap,Textiles
19-01-2023,USHAMART,Midcap,Metals
19-01-2023,CIEINDIA,Midcap,Industrials
19-01-2023,BECTORFOOD,Midcap,FMCG
20-01-2023,SWANENERGY,Midcap,Textiles
20-01-2023,RAJESHEXPO,Midcap,Miscellaneous
20-01-2023,JWL,Midcap,FMCG
23-01-2023,PERSISTENT,Largecap,I.T
23-01-2023,JWL,Midcap,FMCG
24-01-2023,RAJESHEXPO,Midcap,Miscellaneous
24-01-2023,SONATSOFTW,Midcap,I.T
24-01-2023,GRAVITA,Midcap,Metals
25-01-2023,GRAVITA,Midcap,Metals
27-01-2023,JWL,Midcap,FMCG
30-01-2023,JINDALSAW,Midcap,Metals
30-01-2023,JWL,Midcap,FMCG
31-01-2023,JWL,Midcap,FMCG
01-02-2023,APARINDS,Midcap,FMCG
02-02-2023,JINDALSAW,Midcap,Metals
02-02-2023,KPITTECH,Largecap,I.T
02-02-2023,PERSISTENT,Largecap,I.T
02-02-2023,PNCINFRA,Midcap,Realty
03-02-2023,AEGISCHEM,Midcap,Services
03-02-2023,CARBORUNIV,Largecap,FMCG
03-02-2023,RAJESHEXPO,Midcap,Miscellaneous
06-02-2023,M&MFIN,Largecap,Finance
07-02-2023,BECTORFOOD,Midcap,FMCG
08-02-2023,JINDALSAW,Midcap,Metals
08-02-2023,RAJESHEXPO,Midcap,Miscellaneous
08-02-2023,ACE,Midcap,FMCG
09-02-2023,KPITTECH,Largecap,I.T
09-02-2023,ACE,Midcap,FMCG
10-02-2023,JINDALSAW,Midcap,Metals
10-02-2023,KPITTECH,Largecap,I.T
10-02-2023,BECTORFOOD,Midcap,FMCG
13-02-2023,CGPOWER,Largecap,FMCG
14-02-2023,OIL,Largecap,Oils
15-02-2023,FINCABLES,Midcap,Industrials
15-02-2023,JINDALSAW,Midcap,Metals
15-02-2023,ZENTEC,Midcap,I.T
16-02-2023,CUMMINSIND,Largecap,FMCG
16-02-2023,ZENSARTECH,Midcap,I.T
16-02-2023,ACE,Midcap,FMCG
16-02-2023,OIL,Largecap,Oils
16-02-2023,APLAPOLLO,Largecap,Metals
17-02-2023,FINCABLES,Midcap,Industrials
17-02-2023,ZENSARTECH,Midcap,I.T
17-02-2023,ZENTEC,Midcap,I.T
20-02-2023,SONATSOFTW,Midcap,I.T
20-02-2023,ZENTEC,Midcap,I.T
21-02-2023,IONEXCHANG,Midcap,FMCG
21-02-2023,SIEMENS,Largecap,FMCG
21-02-2023,ZENSARTECH,Midcap,I.T
21-02-2023,SYMPHONY,Midcap,FMCG
21-02-2023,MARKSANS,Midcap,Pharmaceuticals
22-02-2023,BLUESTARCO,Midcap,FMCG
22-02-2023,SYMPHONY,Midcap,FMCG
22-02-2023,CYIENT,Midcap,I.T
22-02-2023,IRB,Midcap,Realty
23-02-2023,FINCABLES,Midcap,Industrials
23-02-2023,IONEXCHANG,Midcap,FMCG
23-02-2023,ZENSARTECH,Midcap,I.T
23-02-2023,SONATSOFTW,Midcap,I.T
23-02-2023,EQUITASBNK,Midcap,Bank
24-02-2023,CIEINDIA,Midcap,Industrials
24-02-2023,ZENTEC,Midcap,I.T
28-02-2023,EQUITASBNK,Midcap,Bank
01-03-2023,TRITURBINE,Midcap,FMCG
02-03-2023,SONATSOFTW,Midcap,I.T
03-03-2023,FINCABLES,Midcap,Industrials
03-03-2023,KIRLFER,Midcap,Metals
03-03-2023,SUPRAJIT,Midcap,Auto
03-03-2023,POLICYBZR,Largecap,I.T
06-03-2023,FINCABLES,Midcap,Industrials
06-03-2023,GAIL,Largecap,Industrials
06-03-2023,JSL,Largecap,Metals
06-03-2023,SUPRAJIT,Midcap,Auto
06-03-2023,MGL,Midcap,Industrials
08-03-2023,GAIL,Largecap,Industrials
08-03-2023,JSL,Largecap,Metals
08-03-2023,PFC,Largecap,Finance
08-03-2023,KIRLOSENG,Midcap,FMCG
08-03-2023,JSLHISAR,Midcap,Metals
08-03-2023,MGL,Midcap,Industrials
08-03-2023,PNBHOUSING,Midcap,Finance
09-03-2023,NCC,Midcap,Realty
09-03-2023,JINDALSAW,Midcap,Metals
09-03-2023,OLECTRA,Midcap,Auto
09-03-2023,JBMA,Midcap,Auto
09-03-2023,KIRLOSENG,Midcap,FMCG
09-03-2023,PNBHOUSING,Midcap,Finance
10-03-2023,JINDALSAW,Midcap,Metals
10-03-2023,OLECTRA,Midcap,Auto
10-03-2023,JBMA,Midcap,Auto
10-03-2023,TITAGARH,Midcap,FMCG
14-03-2023,ZENTEC,Midcap,I.T
17-03-2023,OLECTRA,Midcap,Auto
17-03-2023,ZENTEC,Midcap,I.T
17-03-2023,MEDPLUS,Midcap,FMCG
22-03-2023,ANURAS,Midcap,Industrials
23-03-2023,ANURAS,Midcap,Industrials
31-03-2023,ZENTEC,Midcap,I.T
31-03-2023,POLICYBZR,Largecap,I.T
03-04-2023,APARINDS,Midcap,FMCG
03-04-2023,GLENMARK,Largecap,Pharmaceuticals
03-04-2023,JBMA,Midcap,Auto
03-04-2023,TITAGARH,Midcap,FMCG
03-04-2023,ZENTEC,Midcap,I.T
05-04-2023,ANANTRAJ,Midcap,Realty
05-04-2023,CYIENT,Midcap,I.T
06-04-2023,FINCABLES,Midcap,Industrials
06-04-2023,CHOLAFIN,Largecap,Finance
06-04-2023,USHAMART,Midcap,Metals
06-04-2023,RKFORGE,Midcap,Industrials
06-04-2023,TITAGARH,Midcap,FMCG
06-04-2023,ANURAS,Midcap,Industrials
10-04-2023,RKFORGE,Midcap,Industrials
11-04-2023,BAJAJ-AUTO,Largecap,Auto
11-04-2023,ANURAS,Midcap,Industrials
12-04-2023,DRREDDY,Largecap,Pharmaceuticals
12-04-2023,IGL,Largecap,Industrials
12-04-2023,TITAGARH,Midcap,FMCG
12-04-2023,BAJAJ-AUTO,Largecap,Auto
12-04-2023,DATAPATTNS,Midcap,FMCG
13-04-2023,INDIAMART,Midcap,I.T
13-04-2023,ANURAS,Midcap,Industrials
13-04-2023,DATAPATTNS,Midcap,FMCG
13-04-2023,MINDACORP,Midcap,Auto
17-04-2023,CHOLAFIN,Largecap,Finance
17-04-2023,GAEL,Midcap,FMCG
17-04-2023,MARKSANS,Midcap,Pharmaceuticals
17-04-2023,ANURAS,Midcap,Industrials
18-04-2023,CYIENT,Midcap,I.T
18-04-2023,JBMA,Midcap,Auto
18-04-2023,INDIANB,Largecap,Bank
19-04-2023,SURYAROSNI,Midcap,Metals
19-04-2023,GET&D,Midcap,FMCG
19-04-2023,AUROPHARMA,Largecap,Pharmaceuticals
19-04-2023,JBMA,Midcap,Auto
20-04-2023,TITAGARH,Midcap,FMCG
20-04-2023,DATAPATTNS,Midcap,FMCG
21-04-2023,MARKSANS,Midcap,Pharmaceuticals
21-04-2023,CYIENT,Midcap,I.T
24-04-2023,NCC,Midcap,Realty
24-04-2023,RVNL,Largecap,Realty
24-04-2023,CSBBANK,Midcap,Bank
24-04-2023,CYIENT,Midcap,I.T
25-04-2023,NCC,Midcap,Realty
25-04-2023,SURYAROSNI,Midcap,Metals
25-04-2023,IRCON,Midcap,Realty
25-04-2023,RVNL,Largecap,Realty
25-04-2023,TITAGARH,Midcap,FMCG
25-04-2023,ANURAS,Midcap,Industrials
26-04-2023,KEI,Largecap,Industrials
26-04-2023,AUROPHARMA,Largecap,Pharmaceuticals
26-04-2023,IRCON,Midcap,Realty
26-04-2023,RVNL,Largecap,Realty
26-04-2023,TRITURBINE,Midcap,FMCG
27-04-2023,CHENNPETRO,Midcap,Industrials
27-04-2023,RAYMOND,Midcap,Textiles
27-04-2023,SURYAROSNI,Midcap,Metals
27-04-2023,WELSPUNIND,Midcap,Textiles
27-04-2023,GET&D,Midcap,FMCG
27-04-2023,IRCON,Midcap,Realty
27-04-2023,GLENMARK,Largecap,Pharmaceuticals
27-04-2023,MINDACORP,Midcap,Auto
28-04-2023,GSFC,Midcap,Industrials
28-04-2023,ITC,Largecap,FMCG
28-04-2023,GET&D,Midcap,FMCG
28-04-2023,GLENMARK,Largecap,Pharmaceuticals
28-04-2023,ANURAS,Midcap,Industrials
28-04-2023,GLS,Midcap,Pharmaceuticals
28-04-2023,SYNGENE,Largecap,Pharmaceuticals
02-05-2023,NCC,Midcap,Realty
02-05-2023,WELSPUNIND,Midcap,Textiles
02-05-2023,NEWGEN,Midcap,I.T
02-05-2023,IRCON,Midcap,Realty
02-05-2023,RECLTD,Largecap,Finance
02-05-2023,MTARTECH,Midcap,Industrials
03-05-2023,HSCL,Midcap,Industrials
03-05-2023,NCC,Midcap,Realty
03-05-2023,APOLLOTYRE,Largecap,Auto
03-05-2023,ENGINERSIN,Midcap,Realty
03-05-2023,TITAGARH,Midcap,FMCG
03-05-2023,GRAVITA,Midcap,Metals
03-05-2023,ANURAS,Midcap,Industrials
04-05-2023,ABB,Largecap,FMCG
04-05-2023,HSCL,Midcap,Industrials
04-05-2023,APOLLOTYRE,Largecap,Auto
04-05-2023,CHOLAHLDNG,Midcap,Finance
04-05-2023,HEG,Midcap,FMCG
04-05-2023,CHOLAFIN,Largecap,Finance
04-05-2023,ABCAPITAL,Largecap,Finance
04-05-2023,INDIAMART,Midcap,I.T
04-05-2023,M&MFIN,Largecap,Finance
04-05-2023,TITAGARH,Midcap,FMCG
05-05-2023,ABB,Largecap,FMCG
05-05-2023,APOLLOTYRE,Largecap,Auto
05-05-2023,CHOLAFIN,Largecap,Finance
05-05-2023,GET&D,Midcap,FMCG
05-05-2023,ENGINERSIN,Midcap,Realty
08-05-2023,IONEXCHANG,Midcap,FMCG
08-05-2023,INDHOTEL,Largecap,Services
08-05-2023,APOLLOTYRE,Largecap,Auto
08-05-2023,GET&D,Midcap,FMCG
08-05-2023,ABCAPITAL,Largecap,Finance
08-05-2023,APARINDS,Midcap,FMCG
08-05-2023,TVSMOTOR,Largecap,Auto
08-05-2023,RKFORGE,Midcap,Industrials
08-05-2023,TRITURBINE,Midcap,FMCG
08-05-2023,SONACOMS,Largecap,Auto
09-05-2023,APOLLOTYRE,Largecap,Auto
09-05-2023,CARBORUNIV,Largecap,FMCG
09-05-2023,FSL,Midcap,I.T
09-05-2023,SONACOMS,Largecap,Auto
09-05-2023,MGL,Midcap,Industrials
10-05-2023,SIEMENS,Largecap,FMCG
10-05-2023,CYIENT,Midcap,I.T
10-05-2023,KEC,Midcap,FMCG
10-05-2023,FSL,Midcap,I.T
10-05-2023,SONACOMS,Largecap,Auto
10-05-2023,MGL,Midcap,Industrials
10-05-2023,VBL,Largecap,FMCG
11-05-2023,KIRLOSBROS,Midcap,FMCG
11-05-2023,SIEMENS,Largecap,FMCG
11-05-2023,CHOLAHLDNG,Midcap,Finance
11-05-2023,RVNL,Largecap,Realty
11-05-2023,SONACOMS,Largecap,Auto
12-05-2023,KIRLOSBROS,Midcap,FMCG
12-05-2023,SIEMENS,Largecap,FMCG
12-05-2023,TATAMOTORS,Largecap,Auto
12-05-2023,ZENSARTECH,Midcap,I.T
12-05-2023,ELECON,Midcap,FMCG
12-05-2023,CHOLAFIN,Largecap,Finance
12-05-2023,NEWGEN,Midcap,I.T
12-05-2023,CHALET,Midcap,Services
12-05-2023,GLENMARK,Largecap,Pharmaceuticals
12-05-2023,INTELLECT,Midcap,I.T
15-05-2023,TATAMTRDVR,Largecap,Auto
15-05-2023,KIRLOSBROS,Midcap,FMCG
15-05-2023,TATAMOTORS,Largecap,Auto
15-05-2023,ZENSARTECH,Midcap,I.T
15-05-2023,ELECON,Midcap,FMCG
15-05-2023,SBICARD,Largecap,Finance
15-05-2023,DLF,Largecap,Realty
15-05-2023,RATEGAIN,Midcap,I.T
15-05-2023,INTELLECT,Midcap,I.T
16-05-2023,AUBANK,Largecap,Bank
16-05-2023,SONATSOFTW,Midcap,I.T
16-05-2023,FSL,Midcap,I.T
16-05-2023,ASTRAL,Largecap,FMCG
16-05-2023,DLF,Largecap,Realty
16-05-2023,UJJIVAN,Midcap,Finance
17-05-2023,CHENNPETRO,Midcap,Industrials
17-05-2023,AMBER,Midcap,FMCG
17-05-2023,CREDITACC,Largecap,Finance
17-05-2023,CYIENT,Midcap,I.T
17-05-2023,SONATSOFTW,Midcap,I.T
17-05-2023,EQUITASBNK,Midcap,Bank
17-05-2023,MTARTECH,Midcap,Industrials
17-05-2023,UJJIVAN,Midcap,Finance
17-05-2023,VBL,Largecap,FMCG
18-05-2023,CHENNPETRO,Midcap,Industrials
18-05-2023,JINDALSAW,Midcap,Metals
18-05-2023,EIHOTEL,Midcap,Services
18-05-2023,GET&D,Midcap,FMCG
18-05-2023,AUBANK,Largecap,Bank
18-05-2023,RKFORGE,Midcap,Industrials
19-05-2023,RAMCOCEM,Largecap,Industrials
19-05-2023,CARBORUNIV,Largecap,FMCG
19-05-2023,SYRMA,Midcap,FMCG
19-05-2023,NEWGEN,Midcap,I.T
19-05-2023,CREDITACC,Largecap,Finance
19-05-2023,MAXHEALTH,Largecap,Pharmaceuticals
19-05-2023,GLENMARK,Largecap,Pharmaceuticals
19-05-2023,RKFORGE,Midcap,Industrials
19-05-2023,MANINFRA,Midcap,Realty
19-05-2023,RATEGAIN,Midcap,I.T
22-05-2023,CGPOWER,Largecap,FMCG
22-05-2023,SYRMA,Midcap,FMCG
22-05-2023,ELGIEQUIP,Midcap,FMCG
22-05-2023,MASTEK,Midcap,I.T
22-05-2023,MAXHEALTH,Largecap,Pharmaceuticals
22-05-2023,CYIENT,Midcap,I.T
22-05-2023,MANINFRA,Midcap,Realty
22-05-2023,INTELLECT,Midcap,I.T
22-05-2023,VRLLOG,Midcap,Services
23-05-2023,CGPOWER,Largecap,FMCG
23-05-2023,KAJARIACER,Largecap,Industrials
23-05-2023,CHOLAFIN,Largecap,Finance
23-05-2023,FUSION,Midcap,Finance
23-05-2023,IOC,Largecap,Industrials
23-05-2023,MAXHEALTH,Largecap,Pharmaceuticals
23-05-2023,ROUTE,Midcap,I.T
24-05-2023,CHENNPETRO,Midcap,Industrials
24-05-2023,CEATLTD,Midcap,Auto
24-05-2023,ELGIEQUIP,Midcap,FMCG
24-05-2023,MAXHEALTH,Largecap,Pharmaceuticals
24-05-2023,ENGINERSIN,Midcap,Realty
24-05-2023,CIEINDIA,Midcap,Industrials
25-05-2023,CGPOWER,Largecap,FMCG
25-05-2023,CHENNPETRO,Midcap,Industrials
25-05-2023,HSCL,Midcap,Industrials
25-05-2023,EIHOTEL,Midcap,Services
25-05-2023,CEATLTD,Midcap,Auto
25-05-2023,ELECON,Midcap,FMCG
25-05-2023,STARCEMENT,Midcap,Industrials
25-05-2023,ASTERDM,Midcap,Pharmaceuticals
25-05-2023,KPITTECH,Largecap,I.T
25-05-2023,RKFORGE,Midcap,Industrials
25-05-2023,SCHNEIDER,Midcap,FMCG
26-05-2023,CGPOWER,Largecap,FMCG
26-05-2023,JWL,Midcap,FMCG
26-05-2023,BECTORFOOD,Midcap,FMCG
26-05-2023,MEDPLUS,Midcap,FMCG
26-05-2023,VRLLOG,Midcap,Services
26-05-2023,VBL,Largecap,FMCG
29-05-2023,RAINBOW,Midcap,Pharmaceuticals
29-05-2023,ENGINERSIN,Midcap,Realty
29-05-2023,MAHLIFE,Midcap,Realty
29-05-2023,RKFORGE,Midcap,Industrials
29-05-2023,ECLERX,Midcap,I.T
29-05-2023,BECTORFOOD,Midcap,FMCG
29-05-2023,GREENLAM,Midcap,Miscellaneous
29-05-2023,INOXWIND,Midcap,FMCG
30-05-2023,CGPOWER,Largecap,FMCG
30-05-2023,JINDALSAW,Midcap,Metals
30-05-2023,SYRMA,Midcap,FMCG
30-05-2023,UJJIVANSFB,Midcap,Bank
30-05-2023,IDFC,Midcap,Finance
30-05-2023,ISGEC,Midcap,Realty
30-05-2023,ZENTEC,Midcap,I.T
30-05-2023,EQUITASBNK,Midcap,Bank
30-05-2023,INOXWIND,Midcap,FMCG
30-05-2023,IDFCFIRSTB,Largecap,Bank
30-05-2023,UJJIVAN,Midcap,Finance
31-05-2023,CGPOWER,Largecap,FMCG
31-05-2023,JINDALSAW,Midcap,Metals
31-05-2023,TORNTPHARM,Largecap,Pharmaceuticals
31-05-2023,RAINBOW,Midcap,Pharmaceuticals
31-05-2023,FUSION,Midcap,Finance
31-05-2023,KAYNES,Midcap,FMCG
31-05-2023,BANDHANBNK,Largecap,Bank
31-05-2023,KPITTECH,Largecap,I.T
31-05-2023,SPANDANA,Midcap,Finance
31-05-2023,UJJIVANSFB,Midcap,Bank
31-05-2023,MAHLIFE,Midcap,Realty
31-05-2023,IDFC,Midcap,Finance
31-05-2023,TEGA,Midcap,Industrials
31-05-2023,VBL,Largecap,FMCG
01-06-2023,JINDALSAW,Midcap,Metals
01-06-2023,CANFINHOME,Midcap,Finance
01-06-2023,NEWGEN,Midcap,I.T
01-06-2023,KPITTECH,Largecap,I.T
01-06-2023,OLECTRA,Midcap,Auto
01-06-2023,RSYSTEMS,Midcap,I.T
01-06-2023,INTELLECT,Midcap,I.T
01-06-2023,IDFCFIRSTB,Largecap,Bank
01-06-2023,NH,Largecap,Pharmaceuticals
02-06-2023,ZENSARTECH,Midcap,I.T
02-06-2023,ANANTRAJ,Midcap,Realty
02-06-2023,STARCEMENT,Midcap,Industrials
02-06-2023,NEWGEN,Midcap,I.T
02-06-2023,KPITTECH,Largecap,I.T
02-06-2023,WELCORP,Midcap,Metals
02-06-2023,CYIENT,Midcap,I.T
02-06-2023,RSYSTEMS,Midcap,I.T
02-06-2023,ACE,Midcap,FMCG
02-06-2023,PFC,Largecap,Finance
02-06-2023,ASTRAL,Largecap,FMCG
02-06-2023,TITAGARH,Midcap,FMCG
02-06-2023,ZENTEC,Midcap,I.T
02-06-2023,NH,Largecap,Pharmaceuticals
05-06-2023,ANANTRAJ,Midcap,Realty
05-06-2023,HBLPOWER,Midcap,Miscellaneous
05-06-2023,MARKSANS,Midcap,Pharmaceuticals
05-06-2023,BDL,Largecap,FMCG
05-06-2023,MAZDOCK,Largecap,Industrials
05-06-2023,MAHLIFE,Midcap,Realty
05-06-2023,OLECTRA,Midcap,Auto
05-06-2023,RSYSTEMS,Midcap,I.T
05-06-2023,TORNTPOWER,Largecap,Miscellaneous
05-06-2023,PFC,Largecap,Finance
05-06-2023,ASTRAL,Largecap,FMCG
05-06-2023,ZENTEC,Midcap,I.T
06-06-2023,BEL,Largecap,FMCG
06-06-2023,ANANTRAJ,Midcap,Realty
06-06-2023,HBLPOWER,Midcap,Miscellaneous
06-06-2023,STARCEMENT,Midcap,Industrials
06-06-2023,BDL,Largecap,FMCG
06-06-2023,GENUSPOWER,Midcap,FMCG
06-06-2023,MAZDOCK,Largecap,Industrials
06-06-2023,IDFC,Midcap,Finance
06-06-2023,TORNTPOWER,Largecap,Miscellaneous
06-06-2023,ASTRAL,Largecap,FMCG
06-06-2023,MANINFRA,Midcap,Realty
07-06-2023,TATAMTRDVR,Largecap,Auto
07-06-2023,HINDPETRO,Largecap,Industrials
07-06-2023,TATAMOTORS,Largecap,Auto
07-06-2023,BRITANNIA,Largecap,FMCG
07-06-2023,PHOENIXLTD,Largecap,Realty
07-06-2023,CANFINHOME,Midcap,Finance
07-06-2023,NAVA,Midcap,Miscellaneous
07-06-2023,USHAMART,Midcap,Metals
07-06-2023,HBLPOWER,Midcap,Miscellaneous
07-06-2023,TEJASNET,Midcap,Telecom
07-06-2023,HAL,Largecap,FMCG
07-06-2023,WELCORP,Midcap,Metals
07-06-2023,GLENMARK,Largecap,Pharmaceuticals
07-06-2023,SUZLON,Largecap,FMCG
07-06-2023,CIEINDIA,Midcap,Industrials
07-06-2023,TORNTPOWER,Largecap,Miscellaneous
07-06-2023,TITAGARH,Midcap,FMCG
07-06-2023,LODHA,Largecap,Realty
07-06-2023,GLS,Midcap,Pharmaceuticals
08-06-2023,HEROMOTOCO,Largecap,Auto
08-06-2023,HEG,Midcap,FMCG
08-06-2023,NAVA,Midcap,Miscellaneous
08-06-2023,CAPLIPOINT,Midcap,Pharmaceuticals
08-06-2023,JBMA,Midcap,Auto
08-06-2023,TANLA,Midcap,I.T
08-06-2023,ASTRAL,Largecap,FMCG
08-06-2023,TITAGARH,Midcap,FMCG
08-06-2023,ZENTEC,Midcap,I.T
08-06-2023,PAYTM,Largecap,I.T
09-06-2023,BEL,Largecap,FMCG
09-06-2023,IONEXCHANG,Midcap,FMCG
09-06-2023,BRITANNIA,Largecap,FMCG
09-06-2023,HAL,Largecap,FMCG
09-06-2023,GENUSPOWER,Midcap,FMCG
09-06-2023,ASTRAL,Largecap,FMCG
09-06-2023,RECLTD,Largecap,Finance
09-06-2023,TITAGARH,Midcap,FMCG
09-06-2023,JUSTDIAL,Midcap,I.T
09-06-2023,ZOMATO,Largecap,I.T
09-06-2023,PAYTM,Largecap,I.T
09-06-2023,GREENLAM,Midcap,Miscellaneous
12-06-2023,TATAMTRDVR,Largecap,Auto
12-06-2023,HEG,Midcap,FMCG
12-06-2023,ANANTRAJ,Midcap,Realty
12-06-2023,USHAMART,Midcap,Metals
12-06-2023,OLECTRA,Midcap,Auto
12-06-2023,CENTURYPLY,Midcap,Miscellaneous
12-06-2023,RSYSTEMS,Midcap,I.T
12-06-2023,EDELWEISS,Midcap,Finance
12-06-2023,RECLTD,Largecap,Finance
12-06-2023,MANINFRA,Midcap,Realty
12-06-2023,PRESTIGE,Largecap,Realty
12-06-2023,JUSTDIAL,Midcap,I.T
12-06-2023,ZOMATO,Largecap,I.T
13-06-2023,TATAMTRDVR,Largecap,Auto
13-06-2023,TRENT,Largecap,FMCG
13-06-2023,TATACOMM,Largecap,Telecom
13-06-2023,HBLPOWER,Midcap,Miscellaneous
13-06-2023,UJJIVANSFB,Midcap,Bank
13-06-2023,OLECTRA,Midcap,Auto
13-06-2023,RKFORGE,Midcap,Industrials
13-06-2023,JBMA,Midcap,Auto
13-06-2023,TANLA,Midcap,I.T
13-06-2023,ASTRAL,Largecap,FMCG
13-06-2023,RECLTD,Largecap,Finance
13-06-2023,MANINFRA,Midcap,Realty
13-06-2023,PRESTIGE,Largecap,Realty
13-06-2023,NAZARA,Midcap,I.T
13-06-2023,LODHA,Largecap,Realty
13-06-2023,UJJIVAN,Midcap,Finance
14-06-2023,TATAMTRDVR,Largecap,Auto
14-06-2023,KIRLFER,Midcap,Metals
14-06-2023,TRENT,Largecap,FMCG
14-06-2023,TATACOMM,Largecap,Telecom
14-06-2023,TATACONSUM,Largecap,FMCG
14-06-2023,PCBL,Midcap,Industrials
14-06-2023,NAVA,Midcap,Miscellaneous
14-06-2023,SYRMA,Midcap,FMCG
14-06-2023,MEDANTA,Midcap,Pharmaceuticals
14-06-2023,ASTERDM,Midcap,Pharmaceuticals
14-06-2023,GENUSPOWER,Midcap,FMCG
14-06-2023,VARROC,Midcap,Auto
14-06-2023,RKFORGE,Midcap,Industrials
14-06-2023,GPIL,Midcap,Metals
14-06-2023,TANLA,Midcap,I.T
14-06-2023,GODREJPROP,Largecap,Realty
14-06-2023,JWL,Midcap,FMCG
14-06-2023,PRESTIGE,Largecap,Realty
14-06-2023,L&TFH,Largecap,Finance
14-06-2023,NH,Largecap,Pharmaceuticals
15-06-2023,HEG,Midcap,FMCG
15-06-2023,SYRMA,Midcap,FMCG
15-06-2023,DIXON,Largecap,FMCG
15-06-2023,ASTERDM,Midcap,Pharmaceuticals
15-06-2023,GENUSPOWER,Midcap,FMCG
15-06-2023,POLYMED,Midcap,Pharmaceuticals
15-06-2023,OLECTRA,Midcap,Auto
15-06-2023,JBMA,Midcap,Auto
15-06-2023,RSYSTEMS,Midcap,I.T
15-06-2023,DAAWAT,Midcap,FMCG
15-06-2023,FORTIS,Largecap,Pharmaceuticals
15-06-2023,EDELWEISS,Midcap,Finance
15-06-2023,GODREJPROP,Largecap,Realty
15-06-2023,MANINFRA,Midcap,Realty
15-06-2023,JWL,Midcap,FMCG
15-06-2023,L&TFH,Largecap,Finance
15-06-2023,ZOMATO,Largecap,I.T
15-06-2023,PAYTM,Largecap,I.T
15-06-2023,IDFCFIRSTB,Largecap,Bank
15-06-2023,NH,Largecap,Pharmaceuticals
16-06-2023,KARURVYSYA,Midcap,Bank
16-06-2023,BEL,Largecap,FMCG
16-06-2023,MRPL,Midcap,Industrials
16-06-2023,ASHOKLEY,Largecap,Auto
16-06-2023,HAL,Largecap,FMCG
16-06-2023,MIDHANI,Midcap,Metals
16-06-2023,GRSE,Midcap,Industrials
16-06-2023,MAZDOCK,Largecap,Industrials
16-06-2023,RKFORGE,Midcap,Industrials
16-06-2023,TITAGARH,Midcap,FMCG
16-06-2023,PAYTM,Largecap,I.T
16-06-2023,IDFCFIRSTB,Largecap,Bank
19-06-2023,MRPL,Midcap,Industrials
19-06-2023,ASHOKLEY,Largecap,Auto
19-06-2023,HBLPOWER,Midcap,Miscellaneous
19-06-2023,MIDHANI,Midcap,Metals
19-06-2023,MAZDOCK,Largecap,Industrials
19-06-2023,M&MFIN,Largecap,Finance
19-06-2023,GPIL,Midcap,Metals
19-06-2023,TITAGARH,Midcap,FMCG
19-06-2023,DATAPATTNS,Midcap,FMCG
19-06-2023,INOXWIND,Midcap,FMCG
19-06-2023,ICICIPRULI,Largecap,Services
20-06-2023,TATAMTRDVR,Largecap,Auto
20-06-2023,FACT,Largecap,Industrials
20-06-2023,BEML,Midcap,FMCG
20-06-2023,DEEPAKNTR,Largecap,Industrials
20-06-2023,GRAPHITE,Midcap,FMCG
20-06-2023,SHRIRAMFIN,Largecap,Finance
20-06-2023,HDFCLIFE,Largecap,Services
20-06-2023,MIDHANI,Midcap,Metals
20-06-2023,ROUTE,Midcap,I.T
20-06-2023,ANGELONE,Midcap,Services
20-06-2023,MAZDOCK,Largecap,Industrials
20-06-2023,ENGINERSIN,Midcap,Realty
20-06-2023,RKFORGE,Midcap,Industrials
20-06-2023,JBMA,Midcap,Auto
20-06-2023,TITAGARH,Midcap,FMCG
20-06-2023,JWL,Midcap,FMCG
20-06-2023,ICICIPRULI,Largecap,Services
21-06-2023,BEML,Midcap,FMCG
21-06-2023,EXIDEIND,Largecap,Auto
21-06-2023,LUPIN,Largecap,Pharmaceuticals
21-06-2023,PEL,Largecap,Finance
21-06-2023,SPLPETRO,Midcap,Oils
21-06-2023,SHRIRAMFIN,Largecap,Finance
21-06-2023,AETHER,Midcap,Industrials
21-06-2023,MARKSANS,Midcap,Pharmaceuticals
21-06-2023,TEJASNET,Midcap,Telecom
21-06-2023,HAPPSTMNDS,Midcap,I.T
21-06-2023,ANGELONE,Midcap,Services
21-06-2023,RKFORGE,Midcap,Industrials
21-06-2023,GPIL,Midcap,Metals
21-06-2023,RECLTD,Largecap,Finance
21-06-2023,SJVN,Largecap,Miscellaneous
21-06-2023,MUTHOOTFIN,Largecap,Finance
21-06-2023,L&TFH,Largecap,Finance
21-06-2023,CMSINFO,Midcap,Miscellaneous
21-06-2023,NH,Largecap,Pharmaceuticals
21-06-2023,ICICIPRULI,Largecap,Services
22-06-2023,AETHER,Midcap,Industrials
22-06-2023,KEI,Largecap,Industrials
22-06-2023,ALOKINDS,Midcap,Textiles
