date,symbol,marketcapname,sector
04-05-2023,RCF,Midcap,Industrials
04-05-2023,HUDCO,Midcap,Finance
04-05-2023,MAGADSUGAR,Smallcap,FMCG
04-05-2023,GODREJAGRO,Midcap,Miscellaneous
04-05-2023,SHALBY,Smallcap,Pharmaceuticals
04-05-2023,AJOONI,Smallcap,Miscellaneous
04-05-2023,ISEC,Largecap,Services
04-05-2023,UTISXN50,Smallcap,Indices
04-05-2023,VISHWARAJ,Smallcap,FMCG
04-05-2023,INDNIPPON,Smallcap,Auto
04-05-2023,AXISCADES,Smallcap,I.T
04-05-2023,MORARJEE,Smallcap,Textiles
04-05-2023,GLOBALVECT,Smallcap,Services
04-05-2023,FSL,Midcap,I.T
04-05-2023,EMAMIREAL,Smallcap,Realty
04-05-2023,BAJAJCON,Smallcap,FMCG
04-05-2023,APLLTD,Midcap,Pharmaceuticals
04-05-2023,RHIM,Midcap,Industrials
04-05-2023,NBCC,Midcap,Realty
04-05-2023,AXISBPSETF,Smallcap,Indices
04-05-2023,GRINFRA,Midcap,Realty
04-05-2023,NUVOCO,Midcap,Industrials
05-05-2023,BALKRISIND,Largecap,Auto
05-05-2023,ICICISILVE,Smallcap,Indices
05-05-2023,SILVER,Smallcap,Indices
05-05-2023,NATCOPHARM,Midcap,Pharmaceuticals
05-05-2023,SANGHIIND,Smallcap,Industrials
05-05-2023,INDNIPPON,Smallcap,Auto
05-05-2023,ACCELYA,Smallcap,I.T
05-05-2023,GATI,Smallcap,Services
05-05-2023,MORARJEE,Smallcap,Textiles
05-05-2023,JPPOWER,Midcap,Miscellaneous
05-05-2023,PARSVNATH,Smallcap,Realty
05-05-2023,AMDIND,Smallcap,Services
05-05-2023,EMAMIREAL,Smallcap,Realty
05-05-2023,ONELIFECAP,Smallcap,Finance
05-05-2023,TARC,Smallcap,Realty
05-05-2023,AXISBPSETF,Smallcap,Indices
05-05-2023,RADHIKAJWE,Smallcap,Miscellaneous
08-05-2023,RAMCOCEM,Largecap,Industrials
08-05-2023,SILVER,Smallcap,Indices
08-05-2023,MANINDS,Smallcap,Metals
08-05-2023,SDBL-RE1,Smallcap,
08-05-2023,NATCOPHARM,Midcap,Pharmaceuticals
08-05-2023,SILVERTUC,Smallcap,I.T
08-05-2023,TGBHOTELS,Smallcap,Services
08-05-2023,SPYL,Smallcap,Textiles
08-05-2023,UJAAS,Smallcap,FMCG
08-05-2023,TARC,Smallcap,Realty
08-05-2023,AXISBPSETF,Smallcap,Indices
08-05-2023,ENDURANCE,Largecap,Auto
09-05-2023,KSB,Midcap,FMCG
09-05-2023,UPL,Largecap,Industrials
09-05-2023,RHL,Smallcap,Services
09-05-2023,SILVERTUC,Smallcap,I.T
09-05-2023,THEINVEST,Smallcap,Finance
09-05-2023,SUVEN,Smallcap,Pharmaceuticals
09-05-2023,TCNSBRANDS,Smallcap,Textiles
09-05-2023,KRITIKA,Smallcap,Metals
09-05-2023,EBBETF0430,Smallcap,Indices
09-05-2023,KIRIINDUS,Smallcap,Industrials
09-05-2023,BAJAJFINSV,Largecap,Finance
09-05-2023,ZUARI,Smallcap,Industrials
10-05-2023,KSB,Midcap,FMCG
10-05-2023,LUPIN,Largecap,Pharmaceuticals
10-05-2023,PIDILITIND,Largecap,Industrials
10-05-2023,PRESSMN,Smallcap,Miscellaneous
10-05-2023,GANDHITUBE,Smallcap,Metals
10-05-2023,SMSLIFE,Smallcap,Pharmaceuticals
10-05-2023,THEINVEST,Smallcap,Finance
10-05-2023,JAGRAN,Smallcap,Media
10-05-2023,SOBHA,Midcap,Realty
10-05-2023,TIIL,Smallcap,Metals
10-05-2023,TFL,Smallcap,Finance
10-05-2023,MAANALU,Smallcap,Metals
10-05-2023,YAARI,Smallcap,Services
10-05-2023,BIGBLOC,Smallcap,Industrials
11-05-2023,DRREDDY,Largecap,Pharmaceuticals
11-05-2023,JINDALSAW,Midcap,Metals
11-05-2023,BOSCHLTD,Largecap,Auto
11-05-2023,GREAVESCOT,Smallcap,FMCG
11-05-2023,ACI,Midcap,Industrials
11-05-2023,TASTYBITE,Smallcap,FMCG
11-05-2023,MAZDA,Smallcap,FMCG
11-05-2023,MENONBE,Smallcap,Industrials
11-05-2023,NDGL,Smallcap,Finance
11-05-2023,JETFREIGHT,Smallcap,Services
11-05-2023,THEINVEST,Smallcap,Finance
11-05-2023,SOLARA,Smallcap,Pharmaceuticals
11-05-2023,HATSUN,Largecap,FMCG
11-05-2023,GULFPETRO,Smallcap,Industrials
11-05-2023,KAMDHENU,Smallcap,Metals
11-05-2023,TIIL,Smallcap,Metals
11-05-2023,POWERGRID,Largecap,Miscellaneous
11-05-2023,MAANALU,Smallcap,Metals
11-05-2023,SOMICONVEY,Smallcap,FMCG
11-05-2023,WELINV,Smallcap,Finance
11-05-2023,YAARI,Smallcap,Services
11-05-2023,GUJGASLTD,Largecap,Miscellaneous
12-05-2023,GANESHBE,Smallcap,Industrials
12-05-2023,INDIANHUME,Smallcap,Realty
12-05-2023,EICHERMOT,Largecap,Auto
12-05-2023,HYBRIDFIN,Smallcap,Finance
12-05-2023,INDIANCARD,Smallcap,Textiles
12-05-2023,FUSION,Midcap,Finance
12-05-2023,ACI,Midcap,Industrials
12-05-2023,NDGL,Smallcap,Finance
12-05-2023,INFOBEAN,Smallcap,I.T
12-05-2023,CREATIVE,Smallcap,Services
12-05-2023,SONAMCLOCK,Smallcap,FMCG
12-05-2023,IRISDOREME,Smallcap,Textiles
12-05-2023,SBGLP,Smallcap,Realty
12-05-2023,ICICIALPLV,Smallcap,Indices
12-05-2023,UTIBANKETF,Smallcap,Indices
12-05-2023,PFC,Largecap,Finance
12-05-2023,POWERGRID,Largecap,Miscellaneous
12-05-2023,GLOBUSSPR,Smallcap,FMCG
12-05-2023,ROSSELLIND,Smallcap,Miscellaneous
12-05-2023,YAARI,Smallcap,Services
12-05-2023,RAMASTEEL,Smallcap,Metals
15-05-2023,VISAKAIND,Smallcap,Industrials
15-05-2023,ACI,Midcap,Industrials
15-05-2023,SANWARIA,Smallcap,FMCG
15-05-2023,HECPROJECT,Smallcap,Realty
15-05-2023,JAIPURKURT,Smallcap,Textiles
15-05-2023,DNAMEDIA,Smallcap,Media
15-05-2023,SIL,Smallcap,Services
15-05-2023,SUPREMEENG,Smallcap,Metals
15-05-2023,UNIVPHOTO,Smallcap,Miscellaneous
15-05-2023,UTIBANKETF,Smallcap,Indices
15-05-2023,SONATSOFTW,Midcap,I.T
15-05-2023,TANTIACONS,Smallcap,Realty
15-05-2023,ICRA,Midcap,Miscellaneous
15-05-2023,AJRINFRA,Smallcap,Realty
15-05-2023,GLOBUSSPR,Smallcap,FMCG
15-05-2023,KRIDHANINF,Smallcap,Services
15-05-2023,VISHAL,Smallcap,Textiles
15-05-2023,UTISENSETF,Smallcap,Indices
15-05-2023,UJJIVAN,Midcap,Finance
15-05-2023,ADVENZYMES,Smallcap,Industrials
16-05-2023,HDFC,Largecap,Finance
16-05-2023,FORCEMOT,Smallcap,Auto
16-05-2023,PFIZER,Midcap,Pharmaceuticals
16-05-2023,COROMANDEL,Largecap,Industrials
16-05-2023,SHALPAINTS,Smallcap,Industrials
16-05-2023,ICICI5GSEC,Smallcap,Indices
16-05-2023,JAYAGROGN,Smallcap,Industrials
16-05-2023,INDOBORAX,Smallcap,Industrials
16-05-2023,PANAMAPET,Smallcap,Oils
16-05-2023,HECPROJECT,Smallcap,Realty
16-05-2023,TIRUPATIFL,Smallcap,Industrials
16-05-2023,PARACABLES,Smallcap,Industrials
16-05-2023,SUPREMEENG,Smallcap,Metals
16-05-2023,KOTAKBKETF,Smallcap,Indices
16-05-2023,ALICON,Smallcap,Auto
16-05-2023,ZYDUSWELL,Midcap,FMCG
16-05-2023,UNIVPHOTO,Smallcap,Miscellaneous
16-05-2023,HDFCNIFBAN,Smallcap,Indices
16-05-2023,SONATSOFTW,Midcap,I.T
16-05-2023,TVTODAY,Smallcap,Media
16-05-2023,RENUKA,Midcap,FMCG
16-05-2023,CIEINDIA,Midcap,Industrials
16-05-2023,RAJTV,Smallcap,Media
16-05-2023,CANTABIL,Smallcap,Textiles
16-05-2023,A2ZINFRA,Smallcap,FMCG
16-05-2023,GPTINFRA,Smallcap,Realty
16-05-2023,JPOLYINVST,Smallcap,Finance
16-05-2023,BFSI,Smallcap,Indices
16-05-2023,ORTEL,Smallcap,Media
16-05-2023,SATIN,Smallcap,Finance
17-05-2023,CHENNPETRO,Midcap,Industrials
17-05-2023,SIYSIL,Smallcap,Textiles
17-05-2023,COROMANDEL,Largecap,Industrials
17-05-2023,KALYANIFRG,Smallcap,Industrials
17-05-2023,MAHAPEXLTD,Smallcap,Finance
17-05-2023,TNTELE,Smallcap,Industrials
17-05-2023,MEGASTAR,Smallcap,FMCG
17-05-2023,ICICINIFTY,Smallcap,
17-05-2023,KOTAKBKETF,Smallcap,Indices
17-05-2023,ALICON,Smallcap,Auto
17-05-2023,ZYDUSWELL,Midcap,FMCG
17-05-2023,CGCL,Midcap,Finance
17-05-2023,LTGILTBEES,Smallcap,Indices
17-05-2023,HDFCNIFBAN,Smallcap,Indices
17-05-2023,IDFC,Largecap,Finance
17-05-2023,JKIL,Smallcap,Realty
17-05-2023,MTARTECH,Midcap,Industrials
17-05-2023,BFSI,Smallcap,Indices
17-05-2023,SHIVALIK,Smallcap,Industrials
17-05-2023,MALLCOM,Smallcap,Textiles
18-05-2023,SBIN,Largecap,Bank
18-05-2023,JINDALPOLY,Smallcap,Services
18-05-2023,WHIRLPOOL,Largecap,FMCG
18-05-2023,SIYSIL,Smallcap,Textiles
18-05-2023,COROMANDEL,Largecap,Industrials
18-05-2023,DMCC,Smallcap,Industrials
18-05-2023,DCXINDIA,Smallcap,FMCG
18-05-2023,NAHARINDUS,Smallcap,Textiles
18-05-2023,ALOKINDS,Midcap,Textiles
18-05-2023,TIMKEN,Largecap,Industrials
18-05-2023,MAHAPEXLTD,Smallcap,Finance
18-05-2023,BRNL,Smallcap,Realty
18-05-2023,PRITI,Smallcap,Textiles
18-05-2023,MARINE,Smallcap,FMCG
18-05-2023,CONCOR,Largecap,Services
18-05-2023,PAR,Smallcap,Pharmaceuticals
18-05-2023,CGCL,Midcap,Finance
18-05-2023,LTGILTBEES,Smallcap,Indices
18-05-2023,HPIL,Smallcap,Industrials
18-05-2023,HDFCNIFBAN,Smallcap,Indices
18-05-2023,GPIL,Midcap,Metals
18-05-2023,ALLCARGO,Midcap,Services
18-05-2023,KRITINUT,Smallcap,FMCG
18-05-2023,CIGNITITEC,Smallcap,I.T
18-05-2023,MTARTECH,Midcap,Industrials
18-05-2023,PRITIKAUTO,Smallcap,Auto
19-05-2023,ASIANHOTNR,Smallcap,Services
19-05-2023,RAMCOCEM,Largecap,Industrials
19-05-2023,STYRENIX,Smallcap,Oils
19-05-2023,MOTHERSON,Largecap,Auto
19-05-2023,NKIND,Smallcap,FMCG
19-05-2023,BRNL,Smallcap,Realty
19-05-2023,PANSARI,Smallcap,Realty
19-05-2023,CONFIPET,Smallcap,Miscellaneous
19-05-2023,SOUTHWEST,Smallcap,Industrials
19-05-2023,MARINE,Smallcap,FMCG
19-05-2023,CONCOR,Largecap,Services
19-05-2023,PAR,Smallcap,Pharmaceuticals
19-05-2023,ANGELONE,Midcap,Services
19-05-2023,RADICO,Midcap,FMCG
19-05-2023,KEC,Midcap,FMCG
19-05-2023,CIGNITITEC,Smallcap,I.T
19-05-2023,TECH,Smallcap,Indices
19-05-2023,ADANIENSOL,Largecap,Miscellaneous
19-05-2023,INDIGO,Largecap,Services
22-05-2023,IONEXCHANG,Midcap,FMCG
22-05-2023,SWARAJENG,Smallcap,FMCG
22-05-2023,SIEMENS,Largecap,FMCG
22-05-2023,TRF,Smallcap,FMCG
22-05-2023,MONARCH,Smallcap,Services
22-05-2023,PITTIENG,Smallcap,FMCG
22-05-2023,SANWARIA,Smallcap,FMCG
22-05-2023,PKTEA,Smallcap,FMCG
22-05-2023,SHAREINDIA,Smallcap,Finance
22-05-2023,BANDHANBNK,Largecap,Bank
22-05-2023,MARSHALL,Smallcap,Industrials
22-05-2023,AKI,Smallcap,FMCG
22-05-2023,ZENITHSTL,Smallcap,Metals
22-05-2023,GAYAPROJ,Smallcap,Realty
22-05-2023,ADANIPORTS,Largecap,Realty
22-05-2023,NAHARCAP,Smallcap,Finance
22-05-2023,GOENKA,Smallcap,Miscellaneous
22-05-2023,SUVIDHAA,Smallcap,Miscellaneous
22-05-2023,VINEETLAB,Smallcap,Pharmaceuticals
22-05-2023,PHARMABEES,Smallcap,Indices
23-05-2023,JAYSREETEA,Smallcap,FMCG
23-05-2023,MONARCH,Smallcap,Services
23-05-2023,KEYFINSERV,Smallcap,Finance
23-05-2023,AXSENSEX,Smallcap,Indices
23-05-2023,MOLDTECH,Smallcap,Industrials
23-05-2023,TPLPLASTEH,Smallcap,Services
23-05-2023,ICEMAKE,Smallcap,Industrials
23-05-2023,BANDHANBNK,Largecap,Bank
23-05-2023,SHILPAMED,Smallcap,Pharmaceuticals
23-05-2023,MARSHALL,Smallcap,Industrials
23-05-2023,IRCTC,Largecap,Miscellaneous
23-05-2023,COMPUSOFT,Smallcap,I.T
23-05-2023,AKSHOPTFBR,Smallcap,Industrials
23-05-2023,MRO-TEK,Smallcap,Realty
23-05-2023,KERNEX,Smallcap,FMCG
23-05-2023,INDOTECH,Smallcap,FMCG
23-05-2023,SUNTV,Largecap,Media
23-05-2023,ADANIPORTS,Largecap,Realty
23-05-2023,RPOWER,Midcap,Miscellaneous
23-05-2023,SUVIDHAA,Smallcap,Miscellaneous
23-05-2023,PHARMABEES,Smallcap,Indices
24-05-2023,AMRUTANJAN,Smallcap,Pharmaceuticals
24-05-2023,SHREECEM,Largecap,Industrials
24-05-2023,JAYSREETEA,Smallcap,FMCG
24-05-2023,HAVELLS,Largecap,FMCG
24-05-2023,EMIL,Midcap,FMCG
24-05-2023,APCL,Smallcap,Industrials
24-05-2023,CARYSIL,Smallcap,FMCG
24-05-2023,ABMINTLLTD,Smallcap,Services
24-05-2023,BIOFILCHEM,Smallcap,Pharmaceuticals
24-05-2023,BANDHANBNK,Largecap,Bank
24-05-2023,INDRAMEDCO,Smallcap,Pharmaceuticals
24-05-2023,AKSHOPTFBR,Smallcap,Industrials
24-05-2023,DSSL,Smallcap,I.T
24-05-2023,KERNEX,Smallcap,FMCG
24-05-2023,INDOTECH,Smallcap,FMCG
24-05-2023,CTE,Smallcap,I.T
24-05-2023,KPRMILL,Largecap,FMCG
24-05-2023,DHANI,Smallcap,Finance
24-05-2023,SAMPANN,Smallcap,FMCG
24-05-2023,PCJEWELLER,Smallcap,Miscellaneous
24-05-2023,LALPATHLAB,Midcap,Pharmaceuticals
25-05-2023,AMRUTANJAN,Smallcap,Pharmaceuticals
25-05-2023,CUMMINSIND,Largecap,FMCG
25-05-2023,TTKPRESTIG,Midcap,FMCG
25-05-2023,ELIN,Smallcap,FMCG
25-05-2023,CARYSIL,Smallcap,FMCG
25-05-2023,ABMINTLLTD,Smallcap,Services
25-05-2023,NMDC,Largecap,Industrials
25-05-2023,AAKASH,Smallcap,Oils
25-05-2023,AKSHAR,Smallcap,Textiles
25-05-2023,SVLL,Smallcap,Services
25-05-2023,HINDWAREAP,Smallcap,Services
25-05-2023,INDRAMEDCO,Smallcap,Pharmaceuticals
25-05-2023,ICICIBANK,Largecap,Bank
25-05-2023,MUKTAARTS,Smallcap,Media
25-05-2023,ULTRACEMCO,Largecap,Industrials
25-05-2023,TITAGARH,Midcap,FMCG
25-05-2023,20MICRONS,Smallcap,Industrials
25-05-2023,JSWENERGY,Largecap,Miscellaneous
25-05-2023,INDOTHAI,Smallcap,Finance
25-05-2023,PCJEWELLER,Smallcap,Miscellaneous
25-05-2023,SIKKO,Smallcap,Industrials
25-05-2023,SAPPHIRE,Midcap,Quick Service Restaurant
26-05-2023,MTNL,Smallcap,Telecom
26-05-2023,TATAELXSI,Largecap,I.T
26-05-2023,TOKYOPLAST,Smallcap,FMCG
26-05-2023,CUMMINSIND,Largecap,FMCG
26-05-2023,MANGLMCEM,Smallcap,Industrials
26-05-2023,ZEEL,Largecap,Media
26-05-2023,PRAKASH,Smallcap,Metals
26-05-2023,VIPIND,Midcap,FMCG
26-05-2023,GANDHITUBE,Smallcap,Metals
26-05-2023,HIMATSEIDE,Smallcap,Textiles
26-05-2023,SUBROS,Smallcap,Auto
26-05-2023,MARALOVER,Smallcap,Textiles
26-05-2023,WINDMACHIN,Smallcap,FMCG
26-05-2023,BLAL,Smallcap,Realty
26-05-2023,JETFREIGHT,Smallcap,Services
26-05-2023,GEEKAYWIRE,Smallcap,Metals
26-05-2023,TIINDIA,Largecap,Auto
26-05-2023,DOLLAR,Smallcap,FMCG
26-05-2023,AKSHAR,Smallcap,Textiles
26-05-2023,HINDWAREAP,Smallcap,Services
26-05-2023,MUKTAARTS,Smallcap,Media
26-05-2023,AIAENG,Largecap,Industrials
26-05-2023,KRIDHANINF,Smallcap,Services
26-05-2023,INDUSTOWER,Largecap,Telecom
26-05-2023,BARBEQUE,Smallcap,Quick Service Restaurant
26-05-2023,MANAKSTEEL,Smallcap,Metals
29-05-2023,RAJSREESUG,Smallcap,FMCG
29-05-2023,PRAKASH,Smallcap,Metals
29-05-2023,KANORICHEM,Smallcap,Industrials
29-05-2023,ANANTRAJ,Midcap,Realty
29-05-2023,INOXGREEN,Smallcap,Realty
29-05-2023,SANWARIA,Smallcap,FMCG
29-05-2023,MARALOVER,Smallcap,Textiles
29-05-2023,SUPERSPIN,Smallcap,Textiles
29-05-2023,BLAL,Smallcap,Realty
29-05-2023,NATCOPHARM,Midcap,Pharmaceuticals
29-05-2023,ALPHAGEO,Smallcap,Oils
29-05-2023,GEEKAYWIRE,Smallcap,Metals
29-05-2023,TIINDIA,Largecap,Auto
29-05-2023,DOLLAR,Smallcap,FMCG
29-05-2023,DNAMEDIA,Smallcap,Media
29-05-2023,SHRADHA,Smallcap,Realty
29-05-2023,GOLDTECH,Smallcap,I.T
29-05-2023,ALLSEC,Smallcap,I.T
29-05-2023,AHLUCONT,Smallcap,Realty
29-05-2023,PURVA,Smallcap,Realty
29-05-2023,INDIGOPNTS,Midcap,Industrials
29-05-2023,BARBEQUE,Smallcap,Quick Service Restaurant
29-05-2023,NRL,Smallcap,Services
29-05-2023,QUESS,Midcap,Miscellaneous
29-05-2023,SPAL,Smallcap,Textiles
30-05-2023,DICIND,Smallcap,Industrials
30-05-2023,FINCABLES,Midcap,Industrials
30-05-2023,HMT,Smallcap,Industrials
30-05-2023,JSWSTEEL,Largecap,Metals
30-05-2023,BIRLACORPN,Midcap,Industrials
30-05-2023,SUNFLAG,Smallcap,Metals
30-05-2023,DECCANCE,Smallcap,Industrials
30-05-2023,GOCLCORP,Smallcap,Industrials
30-05-2023,GUFICBIO,Smallcap,Pharmaceuticals
30-05-2023,GICHSGFIN,Smallcap,Finance
30-05-2023,INOXGREEN,Smallcap,Realty
30-05-2023,RAMRAT,Smallcap,Metals
30-05-2023,KPIL,Midcap,FMCG
30-05-2023,TCPLPACK,Smallcap,Services
30-05-2023,RAMAPHO,Smallcap,Industrials
30-05-2023,AKSHARCHEM,Smallcap,Industrials
30-05-2023,AUROPHARMA,Largecap,Pharmaceuticals
30-05-2023,GEEKAYWIRE,Smallcap,Metals
30-05-2023,TIINDIA,Largecap,Auto
30-05-2023,SARLAPOLY,Smallcap,Textiles
30-05-2023,GOYALALUM,Smallcap,Services
30-05-2023,KRITIKA,Smallcap,Metals
30-05-2023,SWELECTES,Smallcap,FMCG
30-05-2023,VAIBHAVGBL,Midcap,Miscellaneous
30-05-2023,SOBHA,Midcap,Realty
30-05-2023,PURVA,Smallcap,Realty
30-05-2023,BEDMUTHA,Smallcap,Metals
30-05-2023,BTML,Smallcap,Media
30-05-2023,THOMASCOTT,Smallcap,Textiles
30-05-2023,IWEL,Smallcap,Miscellaneous
30-05-2023,SONACOMS,Largecap,Auto
30-05-2023,APTUS,Midcap,Finance
30-05-2023,HDFCNIFETF,Smallcap,Indices
30-05-2023,MAXIND,Smallcap,Miscellaneous
30-05-2023,RBLBANK,Midcap,Bank
30-05-2023,GNA,Smallcap,Auto
31-05-2023,TITAN,Largecap,Miscellaneous
31-05-2023,FOSECOIND,Smallcap,Industrials
31-05-2023,JSWSTEEL,Largecap,Metals
31-05-2023,NOCIL,Smallcap,Industrials
31-05-2023,GOCLCORP,Smallcap,Industrials
31-05-2023,IFBAGRO,Smallcap,FMCG
31-05-2023,APOLLOHOSP,Largecap,Pharmaceuticals
31-05-2023,SIGIND,Smallcap,Services
31-05-2023,DSPGOLDETF,Smallcap,Indices
31-05-2023,AAREYDRUGS,Smallcap,Pharmaceuticals
31-05-2023,AKSHARCHEM,Smallcap,Industrials
31-05-2023,CDSL,Midcap,Miscellaneous
31-05-2023,SCHAND,Smallcap,Miscellaneous
31-05-2023,JAIPURKURT,Smallcap,Textiles
31-05-2023,SHRENIK,Smallcap,Services
31-05-2023,TIINDIA,Largecap,Auto
31-05-2023,VENUSREM,Smallcap,Pharmaceuticals
31-05-2023,GANGAFORGE,Smallcap,Industrials
31-05-2023,MARSHALL,Smallcap,Industrials
31-05-2023,RVNL,Largecap,Realty
31-05-2023,PRAENG,Smallcap,Realty
31-05-2023,NEXT50,Smallcap,Indices
31-05-2023,FORTIS,Largecap,Pharmaceuticals
31-05-2023,KSCL,Smallcap,Miscellaneous
31-05-2023,MAANALU,Smallcap,Metals
31-05-2023,KNRCON,Midcap,Realty
31-05-2023,SURANASOL,Smallcap,FMCG
31-05-2023,THOMASCOTT,Smallcap,Textiles
31-05-2023,ESSENTIA,Smallcap,Services
31-05-2023,SONACOMS,Largecap,Auto
31-05-2023,IPL,Smallcap,Industrials
31-05-2023,CPSEETF,Smallcap,Indices
31-05-2023,APTUS,Midcap,Finance
31-05-2023,NINSYS,Smallcap,I.T
31-05-2023,THYROCARE,Smallcap,Pharmaceuticals
31-05-2023,BAJAJHCARE,Smallcap,Pharmaceuticals
01-06-2023,FOSECOIND,Smallcap,Industrials
01-06-2023,DEEPAKFERT,Midcap,Industrials
01-06-2023,GOCLCORP,Smallcap,Industrials
01-06-2023,APOLLOHOSP,Largecap,Pharmaceuticals
01-06-2023,INDBANK,Smallcap,Services
01-06-2023,SIGIND,Smallcap,Services
01-06-2023,ORBTEXP,Smallcap,Textiles
01-06-2023,METALFORGE,Smallcap,Industrials
01-06-2023,WELSPUNIND,Midcap,Textiles
01-06-2023,KEEPLEARN,Smallcap,Services
01-06-2023,ICICI10GS,Smallcap,Indices
01-06-2023,ICIL,Smallcap,Textiles
01-06-2023,GAEL,Midcap,FMCG
01-06-2023,AAREYDRUGS,Smallcap,Pharmaceuticals
01-06-2023,AJOONI,Smallcap,Miscellaneous
01-06-2023,SUVEN,Smallcap,Pharmaceuticals
01-06-2023,GANGAFORGE,Smallcap,Industrials
01-06-2023,VSTTILLERS,Smallcap,Auto
01-06-2023,COUNCODOS,Smallcap,Realty
01-06-2023,PRAENG,Smallcap,Realty
01-06-2023,DIVOPPBEES,Smallcap,Indices
01-06-2023,ATULAUTO,Smallcap,Auto
01-06-2023,TIPSINDLTD,Smallcap,Media
01-06-2023,OLECTRA,Midcap,Auto
01-06-2023,RCOM,Smallcap,Telecom
01-06-2023,IRB,Midcap,Realty
01-06-2023,TDPOWERSYS,Smallcap,FMCG
01-06-2023,NECCLTD,Smallcap,Services
01-06-2023,APTUS,Midcap,Finance
02-06-2023,TATACOMM,Largecap,Telecom
02-06-2023,DEEPAKFERT,Midcap,Industrials
02-06-2023,SETCO,Smallcap,Auto
02-06-2023,EVERESTIND,Smallcap,Industrials
02-06-2023,METALFORGE,Smallcap,Industrials
02-06-2023,MHLXMIRU,Smallcap,Textiles
02-06-2023,KEEPLEARN,Smallcap,Services
02-06-2023,AGROPHOS,Smallcap,Industrials
02-06-2023,AJOONI,Smallcap,Miscellaneous
02-06-2023,SUVEN,Smallcap,Pharmaceuticals
02-06-2023,SVLL,Smallcap,Services
02-06-2023,GANGAFORGE,Smallcap,Industrials
02-06-2023,COUNCODOS,Smallcap,Realty
02-06-2023,CYIENT,Midcap,I.T
02-06-2023,STLTECH,Midcap,Industrials
02-06-2023,NITCO,Smallcap,Industrials
02-06-2023,DCBBANK,Smallcap,Bank
02-06-2023,NECCLTD,Smallcap,Services
02-06-2023,CIGNITITEC,Smallcap,I.T
02-06-2023,DODLA,Smallcap,FMCG
02-06-2023,AURUM,Smallcap,I.T
02-06-2023,NH,Largecap,Pharmaceuticals
02-06-2023,ENDURANCE,Largecap,Auto
05-06-2023,AEGISCHEM,Midcap,Services
05-06-2023,DCW,Smallcap,Oils
05-06-2023,KIRLFER,Midcap,Metals
05-06-2023,RUBYMILLS,Smallcap,Textiles
05-06-2023,TINPLATE,Smallcap,Metals
05-06-2023,SETCO,Smallcap,Auto
05-06-2023,RESPONIND,Midcap,FMCG
05-06-2023,LUMAXIND,Smallcap,Auto
05-06-2023,HBLPOWER,Midcap,Miscellaneous
05-06-2023,HITECHGEAR,Smallcap,Auto
05-06-2023,SIMPLEXINF,Smallcap,Realty
05-06-2023,JMA,Smallcap,Auto
05-06-2023,AIRAN,Smallcap,I.T
05-06-2023,DIAMONDYD,Smallcap,FMCG
05-06-2023,JASH,Smallcap,FMCG
05-06-2023,BCONCEPTS,Smallcap,Services
05-06-2023,DHRUV,Smallcap,Miscellaneous
05-06-2023,INDOSTAR,Smallcap,Finance
05-06-2023,SHILPAMED,Smallcap,Pharmaceuticals
05-06-2023,ALMONDZ,Smallcap,Finance
05-06-2023,ANMOL,Smallcap,Services
05-06-2023,VIKASLIFE,Smallcap,Services
05-06-2023,PAR,Smallcap,Pharmaceuticals
05-06-2023,COUNCODOS,Smallcap,Realty
05-06-2023,APOLLOPIPE,Smallcap,FMCG
05-06-2023,ACL,Smallcap,Industrials
05-06-2023,HBSL,Smallcap,Finance
05-06-2023,RAMCOSYS,Smallcap,I.T
05-06-2023,PALREDTEC,Smallcap,I.T
05-06-2023,CELEBRITY,Smallcap,Textiles
05-06-2023,M&MFIN,Largecap,Finance
05-06-2023,THANGAMAYL,Smallcap,Miscellaneous
05-06-2023,NECCLTD,Smallcap,Services
05-06-2023,PHARMABEES,Smallcap,Indices
05-06-2023,CARTRADE,Smallcap,Services
05-06-2023,MAPMYINDIA,Midcap,I.T
05-06-2023,MANAKALUCO,Smallcap,Metals
05-06-2023,MEP,Smallcap,Realty
05-06-2023,ENDURANCE,Largecap,Auto
06-06-2023,AEGISCHEM,Midcap,Services
06-06-2023,SPIC,Smallcap,Industrials
06-06-2023,HEIDELBERG,Smallcap,Industrials
06-06-2023,TOKYOPLAST,Smallcap,FMCG
06-06-2023,VHL,Smallcap,Finance
06-06-2023,RESPONIND,Midcap,FMCG
06-06-2023,WEWIN,Smallcap,
06-06-2023,SANGAMIND,Smallcap,Textiles
06-06-2023,HBLPOWER,Midcap,Miscellaneous
06-06-2023,ANIKINDS,Smallcap,Services
06-06-2023,LCCINFOTEC,Smallcap,I.T
06-06-2023,WATERBASE,Smallcap,Miscellaneous
06-06-2023,VARDHACRLC,Smallcap,Textiles
06-06-2023,LAXMICOT,Smallcap,Textiles
06-06-2023,CCHHL,Smallcap,Services
06-06-2023,TIRUPATIFL,Smallcap,Industrials
06-06-2023,BANARBEADS,Smallcap,Industrials
06-06-2023,BCONCEPTS,Smallcap,Services
06-06-2023,CSLFINANCE,Smallcap,Finance
06-06-2023,OBCL,Smallcap,Miscellaneous
06-06-2023,SHILPAMED,Smallcap,Pharmaceuticals
06-06-2023,SGIL,Smallcap,Industrials
06-06-2023,MANORAMA,Smallcap,FMCG
06-06-2023,ARTEMISMED,Smallcap,Pharmaceuticals
